zone_id,week,zone_type,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_49,5,University_District,11539,59,59.0,59.33,1.006,66.26,43.95,11,Normal,Good,0,2,1
Zone_50,5,University_District,11592,68,68.0,51.15,0.752,35.44,55.57,1,Normal,Good,0,0,0
Zone_01,6,Commercial_Downtown,8726,60,60.0,51.42,0.857,49.12,51.48,9,Normal,Good,0,2,1
Zone_02,6,Residential,12426,92,92.0,32.27,0.351,11.99,62.6,4,Normal,Good,0,0,0
Zone_03,6,University_District,7685,63,52.16,24.87,0.477,29.13,51.98,3,Light Rain,Moderate,0,2,1
Zone_04,6,Highway_Junction,2415,72,72.0,10.12,0.141,4.2,63.59,6,Normal,Good,0,0,0
Zone_05,6,Commercial_Downtown,8343,66,66.0,46.52,0.705,33.51,57.02,10,Normal,Good,0,0,0
Zone_06,6,University_District,8747,86,86.0,40.14,0.467,23.18,60.01,5,Normal,Good,0,0,0
Zone_07,6,University_District,7267,42,42.0,36.82,0.877,52.2,50.4,4,Normal,Good,0,0,0
Zone_08,6,Highway_Junction,2040,43,43.0,4.42,0.103,10.08,63.96,4,Normal,Good,0,0,0
Zone_09,6,Suburban_LowDensity,3241,92,76.18,11.05,0.145,10.82,59.52,1,Light Rain,Moderate,0,0,0
Zone_10,6,Residential,15099,47,47.0,45.69,0.972,62.98,42.79,2,Normal,Good,0,0,0
Zone_11,6,Residential,9955,43,43.0,15.99,0.372,12.75,62.99,2,Normal,Good,0,0,0
Zone_12,6,Commercial_Downtown,8725,68,68.0,47.53,0.699,39.83,56.54,12,Normal,Good,0,0,0
Zone_13,6,Suburban_LowDensity,1361,75,75.0,0.45,0.006,4.15,67.38,2,Normal,Good,0,1,1
Zone_14,6,University_District,10551,99,99.0,56.99,0.576,25.07,62.56,7,Normal,Good,0,0,0
Zone_15,6,Residential,14863,86,71.21,56.54,0.794,52.57,41.42,9,Light Rain,Moderate,0,1,1
Zone_16,6,Highway_Junction,1963,84,84.0,11.78,0.14,11.74,62.25,6,Normal,Good,0,0,0
Zone_17,6,Residential,8064,48,48.0,17.38,0.362,15.9,64.04,2,Normal,Good,0,1,1
Zone_18,6,Industrial_Corridor,3295,90,90.0,3.18,0.035,7.36,61.33,2,Normal,Good,0,0,0
Zone_19,6,Industrial_Corridor,4136,81,81.0,18.85,0.233,10.23,64.21,1,Normal,Good,0,0,0
Zone_20,6,Commercial_Downtown,3700,73,73.0,20.98,0.287,10.05,63.0,5,Normal,Good,0,0,0
Zone_21,6,Residential,11645,74,74.0,36.18,0.489,20.06,60.69,5,Normal,Good,0,0,0
Zone_22,6,University_District,7570,76,76.0,27.03,0.356,19.92,62.36,6,Normal,Good,0,0,0
Zone_23,6,Suburban_LowDensity,2228,53,53.0,0.0,0.0,7.67,64.23,2,Normal,Good,0,0,0
Zone_24,6,Commercial_Downtown,8634,99,99.0,31.39,0.317,16.37,60.45,7,Normal,Good,0,0,0
Zone_25,6,Residential,10790,71,71.0,43.85,0.618,32.77,57.78,2,Normal,Good,0,0,0
Zone_26,6,University_District,7678,75,75.0,31.81,0.424,19.66,58.97,6,Normal,Good,0,0,0
Zone_27,6,Suburban_LowDensity,4357,81,81.0,16.82,0.208,11.64,66.31,3,Normal,Good,0,0,0
Zone_28,6,Highway_Junction,1845,83,83.0,11.27,0.136,7.09,65.2,4,Normal,Good,0,0,0
Zone_29,6,Residential,13450,94,94.0,33.56,0.357,17.49,60.62,5,Normal,Good,0,0,0
Zone_30,6,Highway_Junction,2448,66,54.65,19.3,0.353,19.62,53.29,7,Light Rain,Moderate,0,0,0
Zone_31,6,Commercial_Downtown,9364,45,45.0,43.49,0.966,56.69,49.51,10,Normal,Good,0,0,0
Zone_32,6,Commercial_Downtown,7248,81,81.0,51.5,0.636,31.8,55.64,8,Normal,Good,0,1,1
Zone_33,6,Commercial_Downtown,6945,63,63.0,32.39,0.514,21.05,61.89,1,Normal,Good,0,1,1
Zone_34,6,Industrial_Corridor,3320,51,51.0,13.11,0.257,10.35,62.05,4,Normal,Good,0,0,0
Zone_35,6,Residential,15280,95,95.0,59.17,0.623,29.83,55.7,4,Normal,Good,0,0,0
Zone_36,6,Residential,12737,62,62.0,43.5,0.702,34.39,56.63,5,Normal,Good,0,0,0
Zone_37,6,Residential,11474,92,76.18,29.11,0.382,19.43,52.96,4,Light Rain,Moderate,0,0,0
Zone_38,6,Commercial_Downtown,9035,94,94.0,43.51,0.463,20.52,57.96,10,Normal,Good,0,0,0
Zone_39,6,Industrial_Corridor,2566,44,44.0,2.34,0.053,5.19,61.59,2,Normal,Good,0,0,0
Zone_40,6,University_District,7930,55,55.0,40.83,0.742,41.32,53.73,1,Normal,Good,0,0,0
Zone_41,6,Highway_Junction,2549,42,42.0,1.61,0.038,8.56,63.86,2,Normal,Good,0,0,0
Zone_42,6,University_District,7369,58,58.0,27.84,0.48,20.48,60.28,3,Normal,Good,0,0,0
Zone_43,6,Commercial_Downtown,3988,78,78.0,13.28,0.17,8.49,62.85,3,Normal,Good,0,0,0
Zone_44,6,Suburban_LowDensity,3720,70,70.0,11.12,0.159,5.98,63.01,4,Normal,Good,0,0,0
Zone_45,6,Highway_Junction,2987,87,87.0,3.49,0.04,3.63,63.75,2,Normal,Good,0,0,0
Zone_46,6,University_District,8049,51,51.0,33.93,0.665,33.22,58.03,2,Normal,Good,0,0,0
Zone_47,6,University_District,8056,58,58.0,32.36,0.558,25.53,56.88,2,Normal,Good,0,0,0
Zone_48,6,Industrial_Corridor,3999,72,72.0,22.77,0.316,13.08,57.44,2,Normal,Good,0,0,0
Zone_49,6,University_District,11539,59,59.0,59.44,1.007,65.55,44.48,7,Normal,Good,0,2,1
Zone_50,6,University_District,11592,68,68.0,41.9,0.616,27.69,56.55,2,Normal,Good,0,0,0
Zone_01,7,Commercial_Downtown,8726,60,52.8,54.69,1.036,66.14,40.1,15,Normal,Good,1,1,1
Zone_02,7,Residential,12426,92,92.0,31.66,0.344,14.63,63.31,2,Normal,Good,0,0,0
Zone_03,7,University_District,7685,63,63.0,24.12,0.383,13.49,61.21,2,Normal,Good,0,0,0
Zone_04,7,Highway_Junction,2415,72,59.62,10.2,0.171,8.34,58.49,2,Light Rain,Moderate,0,0,0
Zone_05,7,Commercial_Downtown,8343,66,66.0,42.07,0.637,31.26,55.06,2,Normal,Good,0,1,1
Zone_06,7,University_District,8747,86,86.0,34.77,0.404,14.96,63.59,5,Normal,Good,0,0,0
Zone_07,7,University_District,7267,42,42.0,35.39,0.843,51.54,47.96,5,Normal,Good,0,0,0
Zone_08,7,Highway_Junction,2040,43,43.0,0.0,0.0,2.53,66.29,3,Normal,Good,0,1,1
Zone_09,7,Suburban_LowDensity,3241,92,92.0,10.71,0.116,0.24,67.22,1,Normal,Good,0,0,0
Zone_10,7,Residential,15099,47,47.0,37.5,0.798,40.42,56.59,2,Normal,Good,0,0,0
Zone_11,7,Residential,9955,43,37.84,29.02,0.767,49.06,50.12,8,Normal,Good,1,2,1
Zone_12,7,Commercial_Downtown,8725,68,68.0,50.82,0.747,41.22,55.6,6,Normal,Good,0,0,0
Zone_13,7,Suburban_LowDensity,1361,75,75.0,0.0,0.0,9.5,65.57,4,Normal,Good,0,0,0
Zone_14,7,University_District,10551,99,87.12,58.27,0.669,38.22,55.32,5,Normal,Good,1,0,0
Zone_15,7,Residential,14863,86,86.0,54.36,0.632,31.95,53.99,5,Normal,Good,0,0,0
Zone_16,7,Highway_Junction,1963,84,84.0,8.85,0.105,4.74,64.54,3,Normal,Good,0,0,0
Zone_17,7,Residential,8064,48,48.0,17.84,0.372,8.46,64.87,2,Normal,Good,0,0,0
Zone_18,7,Industrial_Corridor,3295,90,74.52,8.24,0.111,3.63,58.97,1,Light Rain,Moderate,0,0,0
Zone_19,7,Industrial_Corridor,4136,81,81.0,15.46,0.191,3.59,63.14,0,Normal,Good,0,0,0
Zone_20,7,Commercial_Downtown,3700,73,73.0,17.92,0.245,6.36,63.86,6,Normal,Good,0,0,0
Zone_21,7,Residential,11645,74,74.0,34.1,0.461,24.35,60.58,4,Normal,Good,0,0,0
Zone_22,7,University_District,7570,76,76.0,20.6,0.271,12.74,60.74,5,Normal,Good,0,1,1
Zone_23,7,Suburban_LowDensity,2228,53,53.0,0.0,0.0,5.71,67.03,1,Normal,Good,0,0,0
Zone_24,7,Commercial_Downtown,8634,99,99.0,32.09,0.324,17.24,61.54,10,Normal,Good,0,0,0
Zone_25,7,Residential,10790,71,71.0,43.32,0.61,26.27,60.67,2,Normal,Good,0,1,1
Zone_26,7,University_District,7678,75,62.1,32.31,0.52,30.18,52.18,5,Light Rain,Moderate,0,1,1
Zone_27,7,Suburban_LowDensity,4357,81,81.0,10.41,0.129,8.08,63.0,0,Normal,Good,0,0,0
Zone_28,7,Highway_Junction,1845,83,68.72,16.3,0.237,14.67,52.77,2,Light Rain,Moderate,0,0,0
Zone_29,7,Residential,13450,94,82.72,37.33,0.451,21.21,62.23,6,Normal,Good,1,0,0
Zone_30,7,Highway_Junction,2448,66,66.0,14.4,0.218,12.16,61.05,6,Normal,Good,0,0,0
Zone_31,7,Commercial_Downtown,9364,45,45.0,46.62,1.036,68.51,43.71,5,Normal,Good,0,1,1
Zone_32,7,Commercial_Downtown,7248,81,81.0,54.15,0.669,34.39,55.53,3,Normal,Good,0,0,0
Zone_33,7,Commercial_Downtown,6945,63,55.44,27.7,0.5,19.53,60.61,3,Normal,Good,1,0,0
Zone_34,7,Industrial_Corridor,3320,51,51.0,9.2,0.18,11.6,63.21,2,Normal,Good,0,0,0
Zone_35,7,Residential,15280,95,95.0,57.2,0.602,26.47,60.54,4,Normal,Good,0,1,1
Zone_36,7,Residential,12737,62,62.0,43.31,0.699,37.42,53.75,7,Normal,Good,0,0,0
Zone_37,7,Residential,11474,92,80.96,41.07,0.507,23.57,61.01,4,Normal,Good,1,0,0
Zone_38,7,Commercial_Downtown,9035,94,68.49,55.93,0.817,49.81,44.23,10,Light Rain,Moderate,1,0,0
Zone_39,7,Industrial_Corridor,2566,44,36.43,4.49,0.123,9.95,53.0,0,Light Rain,Moderate,0,0,0
Zone_40,7,University_District,7930,55,55.0,35.82,0.651,34.25,58.06,8,Normal,Good,0,0,0
Zone_41,7,Highway_Junction,2549,42,42.0,3.76,0.09,7.11,64.88,4,Normal,Good,0,0,0
Zone_42,7,University_District,7369,58,58.0,31.04,0.535,27.49,61.9,2,Normal,Good,0,0,0
Zone_43,7,Commercial_Downtown,3988,78,78.0,17.09,0.219,14.56,60.31,5,Normal,Good,0,0,0
Zone_44,7,Suburban_LowDensity,3720,70,70.0,12.66,0.181,6.27,62.99,1,Normal,Good,0,0,0
Zone_45,7,Highway_Junction,2987,87,87.0,3.63,0.042,5.93,62.29,4,Normal,Good,0,0,0
Zone_46,7,University_District,8049,51,51.0,32.22,0.632,33.68,54.8,3,Normal,Good,0,0,0
Zone_47,7,University_District,8056,58,51.04,35.69,0.699,37.74,53.2,6,Normal,Good,1,0,0
Zone_48,7,Industrial_Corridor,3999,72,63.36,19.36,0.306,15.67,60.4,4,Normal,Good,1,0,0
Zone_49,7,University_District,11539,59,59.0,61.34,1.04,63.56,45.74,4,Normal,Good,0,0,0
Zone_50,7,University_District,11592,68,68.0,41.77,0.614,28.7,59.15,5,Normal,Good,0,0,0
Zone_01,8,Commercial_Downtown,8726,60,60.0,54.12,0.902,52.1,48.54,1,Normal,Good,0,0,0
Zone_02,8,Residential,12426,92,76.18,32.1,0.421,17.75,54.58,0,Light Rain,Moderate,0,0,0
Zone_03,8,University_District,7685,63,63.0,26.11,0.414,20.12,57.87,2,Normal,Good,0,0,0
Zone_04,8,Highway_Junction,2415,72,59.62,18.66,0.313,12.92,53.14,2,Light Rain,Moderate,0,0,0
Zone_05,8,Commercial_Downtown,8343,66,66.0,41.43,0.628,31.4,57.92,5,Normal,Good,0,0,0
Zone_06,8,University_District,8747,86,86.0,39.09,0.455,19.18,61.24,5,Normal,Good,0,0,0
Zone_07,8,University_District,7267,42,34.78,32.08,0.922,65.06,36.01,4,Light Rain,Moderate,0,1,1
Zone_08,8,Highway_Junction,2040,43,35.6,0.0,0.0,7.79,57.49,5,Light Rain,Moderate,0,0,0
Zone_09,8,Suburban_LowDensity,3241,92,92.0,9.2,0.1,7.14,64.83,2,Normal,Good,0,0,0
Zone_10,8,Residential,15099,47,47.0,46.3,0.985,61.0,45.23,6,Normal,Good,0,1,1
Zone_11,8,Residential,9955,43,35.6,32.78,0.921,61.76,38.54,8,Light Rain,Moderate,0,2,1
Zone_12,8,Commercial_Downtown,8725,68,68.0,47.68,0.701,37.51,54.49,6,Normal,Good,0,0,0
Zone_13,8,Suburban_LowDensity,1361,75,75.0,0.0,0.0,6.27,64.46,2,Normal,Good,0,0,0
Zone_14,8,University_District,10551,99,81.97,59.7,0.728,39.72,48.11,3,Light Rain,Moderate,0,0,0
Zone_15,8,Residential,14863,86,86.0,55.02,0.64,33.77,54.56,3,Normal,Good,0,0,0
Zone_16,8,Highway_Junction,1963,84,84.0,11.14,0.133,5.97,65.53,2,Normal,Good,0,0,0
Zone_17,8,Residential,8064,48,48.0,22.77,0.474,23.23,60.26,1,Normal,Good,0,0,0
Zone_18,8,Industrial_Corridor,3295,90,74.52,6.26,0.084,10.23,52.19,4,Light Rain,Moderate,0,0,0
Zone_19,8,Industrial_Corridor,4136,81,81.0,16.55,0.204,9.72,63.57,1,Normal,Good,0,0,0
Zone_20,8,Commercial_Downtown,3700,73,73.0,13.06,0.179,4.26,64.94,7,Normal,Good,0,0,0
Zone_21,8,Residential,11645,74,74.0,33.79,0.457,17.57,60.22,2,Normal,Good,0,0,0
Zone_22,8,University_District,7570,76,76.0,23.02,0.303,13.47,62.62,6,Normal,Good,0,0,0
Zone_23,8,Suburban_LowDensity,2228,53,53.0,0.0,0.0,9.67,61.95,2,Normal,Good,0,0,0
Zone_24,8,Commercial_Downtown,8634,99,99.0,32.73,0.331,12.54,64.13,5,Normal,Good,0,0,0
Zone_25,8,Residential,10790,71,71.0,42.32,0.596,32.91,55.11,12,Normal,Good,0,1,1
Zone_26,8,University_District,7678,75,75.0,36.78,0.49,27.55,58.58,4,Normal,Good,0,0,0
Zone_27,8,Suburban_LowDensity,4357,81,81.0,0.0,0.0,6.55,63.35,0,Normal,Good,0,0,0
Zone_28,8,Highway_Junction,1845,83,83.0,9.14,0.11,10.86,60.53,4,Normal,Good,0,0,0
Zone_29,8,Residential,13450,94,94.0,39.17,0.417,16.25,64.7,2,Normal,Good,0,0,0
Zone_30,8,Highway_Junction,2448,66,66.0,8.08,0.122,10.45,60.88,2,Normal,Good,0,0,0
Zone_31,8,Commercial_Downtown,9364,45,45.0,43.4,0.964,59.88,45.97,8,Normal,Good,0,0,0
Zone_32,8,Commercial_Downtown,7248,81,81.0,45.87,0.566,23.22,61.73,7,Normal,Good,0,0,0
Zone_33,8,Commercial_Downtown,6945,63,63.0,35.35,0.561,22.71,63.93,4,Normal,Good,0,0,0
Zone_34,8,Industrial_Corridor,3320,51,42.23,5.96,0.141,8.59,51.36,2,Light Rain,Moderate,0,0,0
Zone_35,8,Residential,15280,95,95.0,60.42,0.636,35.08,56.01,2,Normal,Good,0,0,0
Zone_36,8,Residential,12737,62,62.0,37.85,0.61,29.91,58.72,7,Normal,Good,0,0,0
Zone_37,8,Residential,11474,92,92.0,32.28,0.351,18.05,61.67,3,Normal,Good,0,0,0
Zone_38,8,Commercial_Downtown,9035,94,94.0,56.88,0.605,28.95,59.35,3,Normal,Good,0,0,0
Zone_39,8,Industrial_Corridor,2566,44,44.0,7.5,0.17,9.52,61.83,2,Normal,Good,0,0,0
Zone_40,8,University_District,7930,55,55.0,39.48,0.718,40.31,52.6,5,Normal,Good,0,1,1
Zone_41,8,Highway_Junction,2549,42,42.0,5.24,0.125,2.68,61.86,3,Normal,Good,0,0,0
Zone_42,8,University_District,7369,58,58.0,37.08,0.639,32.87,57.89,1,Normal,Good,0,0,0
Zone_43,8,Commercial_Downtown,3988,78,78.0,21.82,0.28,10.2,63.53,2,Normal,Good,0,1,1
Zone_44,8,Suburban_LowDensity,3720,70,57.96,15.64,0.27,10.68,53.3,1,Light Rain,Moderate,0,0,0
Zone_45,8,Highway_Junction,2987,87,87.0,5.14,0.059,10.42,64.5,6,Normal,Good,0,0,0
Zone_46,8,University_District,8049,51,51.0,34.37,0.674,33.36,58.17,5,Normal,Good,0,0,0
Zone_47,8,University_District,8056,58,58.0,35.42,0.611,33.36,53.08,4,Normal,Good,0,0,0
Zone_48,8,Industrial_Corridor,3999,72,72.0,16.97,0.236,8.87,61.33,0,Normal,Good,0,0,0
Zone_49,8,University_District,11539,59,59.0,55.76,0.945,58.1,47.39,5,Normal,Good,0,0,0
Zone_50,8,University_District,11592,68,68.0,44.24,0.651,34.7,53.43,6,Normal,Good,0,0,0
Zone_01,9,Commercial_Downtown,8726,60,60.0,50.46,0.841,46.63,52.63,12,Normal,Good,0,1,1
Zone_02,9,Residential,12426,92,92.0,34.18,0.372,15.03,65.13,1,Normal,Good,0,0,0
Zone_03,9,University_District,7685,63,63.0,23.71,0.376,9.42,66.92,1,Normal,Good,0,0,0
Zone_04,9,Highway_Junction,2415,72,72.0,11.61,0.161,4.72,63.05,3,Normal,Good,0,0,0
Zone_05,9,Commercial_Downtown,8343,66,66.0,47.57,0.721,42.51,53.85,6,Normal,Good,0,0,0
Zone_06,9,University_District,8747,86,86.0,34.87,0.405,15.65,64.52,3,Normal,Good,0,0,0
Zone_07,9,University_District,7267,42,34.78,36.83,1.059,73.59,31.51,10,Light Rain,Moderate,0,3,1
Zone_08,9,Highway_Junction,2040,43,43.0,1.69,0.039,1.3,66.32,3,Normal,Good,0,1,1
Zone_09,9,Suburban_LowDensity,3241,92,92.0,6.12,0.067,5.39,62.72,3,Normal,Good,0,0,0
Zone_10,9,Residential,15099,47,47.0,44.59,0.949,56.64,43.8,3,Normal,Good,0,0,0
Zone_11,9,Residential,9955,43,43.0,36.89,0.858,52.31,50.37,5,Normal,Good,0,0,0
Zone_12,9,Commercial_Downtown,8725,68,68.0,48.32,0.711,34.2,56.19,4,Normal,Good,0,0,0
Zone_13,9,Suburban_LowDensity,1361,75,75.0,0.0,0.0,1.0,65.51,3,Normal,Good,0,0,0
Zone_14,9,University_District,10551,99,99.0,51.91,0.524,28.17,61.41,3,Normal,Good,0,0,0
Zone_15,9,Residential,14863,86,86.0,55.97,0.651,38.23,55.69,2,Normal,Good,0,0,0
Zone_16,9,Highway_Junction,1963,84,84.0,11.05,0.132,7.18,63.78,2,Normal,Good,0,0,0
Zone_17,9,Residential,8064,48,48.0,22.98,0.479,22.92,59.69,4,Normal,Good,0,0,0
Zone_18,9,Industrial_Corridor,3295,90,90.0,6.27,0.07,5.74,64.3,1,Normal,Good,0,0,0
Zone_19,9,Industrial_Corridor,4136,81,81.0,14.17,0.175,10.46,64.6,2,Normal,Good,0,0,0
Zone_20,9,Commercial_Downtown,3700,73,73.0,11.03,0.151,9.44,65.42,5,Normal,Good,0,0,0
Zone_21,9,Residential,11645,74,74.0,32.63,0.441,18.85,61.75,0,Normal,Good,0,0,0
Zone_22,9,University_District,7570,76,76.0,32.98,0.434,19.74,64.73,2,Normal,Good,0,0,0
Zone_23,9,Suburban_LowDensity,2228,53,53.0,0.0,0.0,5.26,64.88,1,Normal,Good,0,0,0
Zone_24,9,Commercial_Downtown,8634,99,99.0,28.55,0.288,11.04,63.38,1,Normal,Good,0,0,0
Zone_25,9,Residential,10790,71,71.0,41.29,0.582,27.77,58.72,3,Normal,Good,0,0,0
Zone_26,9,University_District,7678,75,75.0,29.7,0.396,12.34,64.7,1,Normal,Good,0,0,0
Zone_27,9,Suburban_LowDensity,4357,81,67.07,0.0,0.0,7.14,57.09,2,Light Rain,Moderate,0,0,0
Zone_28,9,Highway_Junction,1845,83,83.0,3.41,0.041,5.58,64.7,4,Normal,Good,0,0,0
Zone_29,9,Residential,13450,94,94.0,29.37,0.312,11.54,66.21,0,Normal,Good,0,0,0
Zone_30,9,Highway_Junction,2448,66,66.0,4.53,0.069,7.93,66.95,1,Normal,Good,0,0,0
Zone_31,9,Commercial_Downtown,9364,45,45.0,42.02,0.934,57.46,50.51,9,Normal,Good,0,0,0
Zone_32,9,Commercial_Downtown,7248,81,81.0,46.84,0.578,26.87,59.84,4,Normal,Good,0,0,0
Zone_33,9,Commercial_Downtown,6945,63,63.0,33.02,0.524,24.33,58.72,5,Normal,Good,0,0,0
Zone_34,9,Industrial_Corridor,3320,51,51.0,12.13,0.238,7.32,63.37,1,Normal,Good,0,0,0
Zone_35,9,Residential,15280,95,95.0,55.49,0.584,30.02,62.49,5,Normal,Good,0,0,0
Zone_36,9,Residential,12737,62,62.0,36.85,0.594,26.06,59.31,6,Normal,Good,0,0,0
Zone_37,9,Residential,11474,92,76.18,34.25,0.45,21.19,52.81,4,Light Rain,Moderate,0,0,0
Zone_38,9,Commercial_Downtown,9035,94,94.0,58.63,0.624,32.99,58.0,4,Normal,Good,0,1,1
Zone_39,9,Industrial_Corridor,2566,44,44.0,12.56,0.285,12.75,62.66,1,Normal,Good,0,0,0
Zone_40,9,University_District,7930,55,55.0,48.02,0.873,50.45,47.76,4,Normal,Good,0,0,0
Zone_41,9,Highway_Junction,2549,42,42.0,14.72,0.35,17.42,62.9,5,Normal,Good,0,0,0
Zone_42,9,University_District,7369,58,48.02,27.84,0.58,32.79,45.63,7,Light Rain,Moderate,0,0,0
Zone_43,9,Commercial_Downtown,3988,78,78.0,20.47,0.262,9.9,61.0,3,Normal,Good,0,0,0
Zone_44,9,Suburban_LowDensity,3720,70,70.0,12.11,0.173,14.25,62.09,0,Normal,Good,0,0,0
Zone_45,9,Highway_Junction,2987,87,72.04,10.33,0.143,11.02,56.06,2,Light Rain,Moderate,0,0,0
Zone_46,9,University_District,8049,51,51.0,33.85,0.664,33.07,54.99,7,Normal,Good,0,3,1
Zone_47,9,University_District,8056,58,58.0,26.91,0.464,20.48,60.14,3,Normal,Good,0,0,0
Zone_48,9,Industrial_Corridor,3999,72,72.0,16.61,0.231,7.41,62.47,2,Normal,Good,0,0,0
Zone_49,9,University_District,11539,59,59.0,55.62,0.943,55.5,50.87,4,Normal,Good,0,1,1
Zone_50,9,University_District,11592,68,68.0,46.75,0.688,33.43,54.28,3,Normal,Good,0,0,0
Zone_01,10,Commercial_Downtown,8726,60,60.0,47.69,0.795,44.45,51.68,6,Normal,Good,0,0,0
Zone_02,10,Residential,12426,92,76.18,38.6,0.507,26.39,49.85,2,Light Rain,Moderate,0,1,1
Zone_03,10,University_District,7685,63,63.0,27.82,0.442,22.57,59.2,5,Normal,Good,0,1,1
Zone_04,10,Highway_Junction,2415,72,72.0,18.7,0.26,9.76,62.98,4,Normal,Good,0,0,0
Zone_05,10,Commercial_Downtown,8343,66,66.0,48.09,0.729,38.16,53.47,6,Normal,Good,0,1,1
Zone_06,10,University_District,8747,86,86.0,41.22,0.479,24.28,58.15,2,Normal,Good,0,0,0
Zone_07,10,University_District,7267,42,42.0,40.79,0.971,58.37,44.67,5,Normal,Good,0,0,0
Zone_08,10,Highway_Junction,2040,43,43.0,6.55,0.152,10.69,63.75,2,Normal,Good,0,0,0
Zone_09,10,Suburban_LowDensity,3241,92,92.0,0.0,0.0,3.63,65.32,2,Normal,Good,0,0,0
Zone_10,10,Residential,15099,47,47.0,45.85,0.976,60.86,43.81,8,Normal,Good,0,1,1
Zone_11,10,Residential,9955,43,43.0,34.39,0.8,43.95,55.18,2,Normal,Good,0,0,0
Zone_12,10,Commercial_Downtown,8725,68,56.3,49.71,0.883,60.45,32.52,4,Light Rain,Moderate,0,0,0
Zone_13,10,Suburban_LowDensity,1361,75,75.0,0.0,0.0,5.78,62.92,2,Normal,Good,0,0,0
Zone_14,10,University_District,10551,99,99.0,50.1,0.506,26.03,56.45,1,Normal,Good,0,0,0
Zone_15,10,Residential,14863,86,86.0,52.07,0.605,27.99,60.58,5,Normal,Good,0,0,0
Zone_16,10,Highway_Junction,1963,84,84.0,9.2,0.11,5.1,64.19,6,Normal,Good,0,0,0
Zone_17,10,Residential,8064,48,48.0,18.05,0.376,15.96,59.91,5,Normal,Good,0,0,0
Zone_18,10,Industrial_Corridor,3295,90,74.52,9.02,0.121,6.45,56.51,0,Light Rain,Moderate,0,0,0
Zone_19,10,Industrial_Corridor,4136,81,81.0,14.47,0.179,6.41,66.25,1,Normal,Good,0,0,0
Zone_20,10,Commercial_Downtown,3700,73,73.0,14.85,0.203,10.1,63.77,6,Normal,Good,0,0,0
Zone_21,10,Residential,11645,74,74.0,25.69,0.347,17.96,62.8,2,Normal,Good,0,0,0
Zone_22,10,University_District,7570,76,76.0,33.28,0.438,23.07,59.11,2,Normal,Good,0,0,0
Zone_23,10,Suburban_LowDensity,2228,53,53.0,1.59,0.03,3.55,65.71,3,Normal,Good,0,0,0
Zone_24,10,Commercial_Downtown,8634,99,81.97,33.1,0.404,20.35,50.9,4,Light Rain,Moderate,0,1,1
Zone_25,10,Residential,10790,71,71.0,41.38,0.583,30.28,55.07,1,Normal,Good,0,0,0
Zone_26,10,University_District,7678,75,62.1,36.75,0.592,32.5,47.28,3,Light Rain,Moderate,0,0,0
Zone_27,10,Suburban_LowDensity,4357,81,81.0,1.57,0.019,8.37,62.64,0,Normal,Good,0,0,0
Zone_28,10,Highway_Junction,1845,83,83.0,5.32,0.064,7.1,65.07,5,Normal,Good,0,0,0
Zone_29,10,Residential,13450,94,94.0,36.52,0.389,18.16,60.37,2,Normal,Good,0,0,0
Zone_30,10,Highway_Junction,2448,66,66.0,0.0,0.0,5.22,63.69,3,Normal,Good,0,0,0
Zone_31,10,Commercial_Downtown,9364,45,45.0,43.79,0.973,62.29,47.33,8,Normal,Good,0,1,1
Zone_32,10,Commercial_Downtown,7248,81,81.0,39.88,0.492,25.76,58.89,4,Normal,Good,0,1,1
Zone_33,10,Commercial_Downtown,6945,63,63.0,34.05,0.54,28.4,57.02,6,Normal,Good,0,0,0
Zone_34,10,Industrial_Corridor,3320,51,51.0,2.42,0.047,12.01,63.4,0,Normal,Good,0,1,1
Zone_35,10,Residential,15280,95,95.0,54.93,0.578,25.97,59.83,5,Normal,Good,0,0,0
Zone_36,10,Residential,12737,62,62.0,32.02,0.516,23.74,63.02,2,Normal,Good,0,0,0
Zone_37,10,Residential,11474,92,92.0,35.73,0.388,19.69,62.96,2,Normal,Good,0,0,0
Zone_38,10,Commercial_Downtown,9035,94,94.0,54.09,0.575,27.28,58.52,9,Normal,Good,0,0,0
Zone_39,10,Industrial_Corridor,2566,44,36.43,11.58,0.318,11.41,54.44,2,Light Rain,Moderate,0,0,0
Zone_40,10,University_District,7930,55,55.0,45.2,0.822,42.05,52.88,5,Normal,Good,0,0,0
Zone_41,10,Highway_Junction,2549,42,42.0,10.05,0.239,9.44,63.43,2,Normal,Good,0,1,1
Zone_42,10,University_District,7369,58,58.0,28.49,0.491,24.28,58.02,1,Normal,Good,0,0,0
Zone_43,10,Commercial_Downtown,3988,78,78.0,28.2,0.362,9.32,63.16,3,Normal,Good,0,0,0
Zone_44,10,Suburban_LowDensity,3720,70,70.0,15.35,0.219,13.6,64.65,6,Normal,Good,0,0,0
Zone_45,10,Highway_Junction,2987,87,72.04,6.22,0.086,2.51,55.2,6,Light Rain,Moderate,0,0,0
Zone_46,10,University_District,8049,51,51.0,36.25,0.711,38.33,52.67,2,Normal,Good,0,0,0
Zone_47,10,University_District,8056,58,58.0,36.81,0.635,32.16,54.79,3,Normal,Good,0,0,0
Zone_48,10,Industrial_Corridor,3999,72,72.0,13.07,0.182,8.81,60.7,2,Normal,Good,0,0,0
