zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred,previous_week_vehicle_density,previous_week_congestion,previous_week_average_speed,previous_week_red_light_violations,previous_week_incident_count,previous_week_incident_occurred,previous_week_traffic_pressure,rolling_4_week_avg_vehicle_density,rolling_4_week_avg_congestion,rolling_4_week_avg_speed,rolling_4_week_avg_violations,rolling_4_week_incident_count,rolling_4_week_incident_rate,rolling_4_week_avg_traffic_pressure,vehicle_density_change,congestion_change,speed_change,violations_change,traffic_pressure_change,incident_count_change,vehicle_density_pct_change,congestion_pct_change,speed_pct_change,vehicle_population_ratio,congestion_trend_4w,vehicle_density_trend_4w,speed_trend_4w,incident_trend_4w
Zone_02,20,Residential,STABLE,12426,92,92.0,24.97,0.271,11.31,64.31,4,Normal,Good,0,0,0,27.8,15.58,59.59,2.0,0.0,0.0,0.302,38.99,22.93,56.55,2.5,0.0,0.0,0.45,-2.83,-4.27,4.72,2.0,-0.031,0.0,-10.18,-27.41,7.92,2.009,-5.373,-6.025,3.853,0.0
Zone_02,21,Residential,STABLE,12426,92,92.0,34.35,0.373,19.58,56.72,3,Normal,Good,0,0,0,24.97,11.31,64.31,4.0,0.0,0.0,0.271,33.65,17.34,61.45,2.5,0.0,0.0,0.366,9.38,8.27,-7.59,-1.0,0.102,0.0,37.56,73.12,-11.8,2.764,-3.487,-6.563,0.263,0.0
Zone_02,22,Residential,STABLE,12426,92,92.0,40.71,0.443,22.05,61.86,5,Normal,Good,0,0,0,34.35,19.58,56.72,3.0,0.0,0.0,0.373,31.43,16.99,59.63,3.0,0.0,0.0,0.341,6.36,2.47,5.14,2.0,0.07,0.0,18.52,12.61,9.06,3.276,-1.003,-1.555,0.121,0.0
Zone_02,23,Residential,STABLE,12426,92,76.18,43.19,0.567,32.57,50.24,3,Light Rain,Moderate,0,0,0,40.71,22.05,61.86,5.0,0.0,0.0,0.443,31.96,17.13,60.62,3.5,0.0,0.0,0.347,2.48,10.52,-11.62,-2.0,0.124,0.0,6.09,47.71,-18.78,3.476,2.768,4.811,-0.078,0.0
Zone_02,24,Residential,STABLE,12426,92,76.18,36.09,0.474,27.1,51.5,3,Light Rain,Moderate,0,0,0,43.19,32.57,50.24,3.0,0.0,0.0,0.567,35.8,21.38,58.28,3.75,0.0,0.0,0.414,-7.1,-5.47,1.26,0.0,-0.093,0.0,-16.44,-16.79,2.51,2.904,6.625,6.102,-3.707,0.0
Zone_02,25,Residential,STABLE,12426,92,92.0,33.3,0.362,16.19,60.63,4,Normal,Good,0,0,0,36.09,27.1,51.5,3.0,0.0,0.0,0.474,38.58,25.33,55.08,3.5,0.0,0.0,0.464,-2.79,-10.91,9.13,1.0,-0.112,0.0,-7.73,-40.26,17.73,2.68,3.308,0.77,-2.728,0.0
Zone_02,26,Residential,STABLE,12426,92,92.0,33.27,0.362,16.24,60.51,2,Normal,Good,0,0,0,33.3,16.19,60.63,4.0,0.0,0.0,0.362,38.32,24.48,56.06,3.75,0.0,0.0,0.462,-0.03,0.05,-0.12,-2.0,0.0,0.0,-0.09,0.31,-0.2,2.677,-2.305,-2.933,-0.243,0.0
Zone_02,27,Residential,STABLE,12426,92,92.0,25.39,0.276,10.88,60.65,1,Normal,Good,0,0,0,33.27,16.24,60.51,2.0,0.0,0.0,0.362,36.46,23.02,55.72,3.0,0.0,0.0,0.441,-7.88,-5.36,0.14,-1.0,-0.086,0.0,-23.68,-33.0,0.23,2.043,-5.99,-3.255,3.994,0.0
Zone_02,28,Residential,STABLE,12426,92,76.18,30.16,0.396,21.17,50.63,3,Light Rain,Moderate,0,0,0,25.39,10.88,60.65,1.0,0.0,0.0,0.276,32.01,17.6,58.32,2.5,0.0,0.0,0.368,4.77,10.29,-10.02,2.0,0.12,0.0,18.79,94.58,-16.52,2.427,-4.861,-3.213,2.733,0.0
Zone_02,29,Residential,STABLE,12426,92,92.0,34.19,0.372,17.22,64.07,4,Normal,Good,0,0,0,30.16,21.17,50.63,3.0,0.0,0.0,0.396,30.53,16.12,58.1,2.5,0.0,0.0,0.349,4.03,-3.95,13.44,1.0,-0.024,0.0,13.36,-18.66,26.55,2.751,0.958,-1.73,-2.986,0.0
Zone_02,30,Residential,STABLE,12426,92,92.0,36.05,0.392,21.74,60.18,2,Normal,Good,0,1,1,34.19,17.22,64.07,4.0,0.0,0.0,0.372,30.75,16.38,58.96,2.5,0.0,0.0,0.352,1.86,4.52,-3.89,-2.0,0.02,0.0,5.44,26.25,-6.07,2.901,1.323,0.753,0.066,0.0
Zone_02,31,Residential,STABLE,12426,92,53.82,48.63,0.904,73.96,20.23,8,Heavy Rain,Poor,0,0,0,36.05,21.74,60.18,2.0,1.0,1.0,0.392,31.45,17.75,58.88,2.5,1.0,0.25,0.359,12.58,52.22,-39.95,6.0,0.512,1.0,34.9,240.2,-66.38,3.914,2.863,3.601,1.203,0.3
Zone_02,32,Residential,STABLE,12426,92,53.82,49.52,0.92,71.16,18.61,7,Heavy Rain,Poor,0,1,1,48.63,73.96,20.23,8.0,0.0,0.0,0.904,37.26,33.52,48.78,4.25,1.0,0.25,0.516,0.89,-2.8,-1.62,-1.0,0.016,-1.0,1.83,-3.79,-8.01,3.985,16.289,5.727,-9.509,0.1
Zone_02,33,Residential,STABLE,12426,92,53.82,46.06,0.856,63.9,24.52,7,Heavy Rain,Poor,0,2,1,49.52,71.16,18.61,7.0,1.0,1.0,0.92,42.1,46.02,40.77,5.25,2.0,0.5,0.647,-3.46,-7.26,5.91,0.0,-0.064,1.0,-6.99,-10.2,31.76,3.707,21.404,5.857,-17.633,0.2
Zone_02,34,Residential,STABLE,12426,92,53.82,46.75,0.869,67.73,20.15,9,Heavy Rain,Poor,0,2,1,46.06,63.9,24.52,7.0,2.0,1.0,0.856,45.06,57.69,30.88,6.0,4.0,0.75,0.768,0.69,3.83,-4.37,2.0,0.013,1.0,1.5,5.99,-17.82,3.762,12.368,3.092,-10.86,0.1
Zone_02,35,Residential,STABLE,12426,92,76.18,46.01,0.604,30.77,49.18,5,Light Rain,Moderate,0,1,1,46.75,67.73,20.15,9.0,2.0,1.0,0.869,47.74,69.19,20.88,7.75,5.0,0.75,0.887,-0.74,-36.96,29.03,-4.0,-0.265,0.0,-1.58,-54.57,144.07,3.703,-2.595,-0.91,0.567,0.3
Zone_02,36,Residential,STABLE,12426,92,76.18,41.35,0.543,27.33,48.14,1,Light Rain,Moderate,0,0,0,46.01,30.77,49.18,5.0,1.0,1.0,0.604,47.08,58.39,28.12,7.0,6.0,1.0,0.812,-4.66,-3.44,-1.04,-4.0,-0.061,-1.0,-10.13,-11.18,-2.11,3.328,-11.734,-0.984,8.734,0.0
Zone_02,37,Residential,STABLE,12426,92,92.0,34.57,0.376,13.85,62.19,3,Normal,Good,0,0,0,41.35,27.33,48.14,1.0,0.0,0.0,0.543,45.04,47.43,35.5,5.5,5.0,0.75,0.718,-6.78,-13.48,14.05,2.0,-0.167,-1.0,-16.4,-49.32,29.19,2.782,-14.667,-1.487,9.989,-0.3
Zone_02,38,Residential,STABLE,12426,92,92.0,33.91,0.369,19.01,62.04,6,Normal,Good,0,0,0,34.57,13.85,62.19,3.0,0.0,0.0,0.376,42.17,34.92,44.92,4.5,3.0,0.5,0.598,-0.66,5.16,-0.15,3.0,-0.007,0.0,-1.91,37.26,-0.24,2.729,-16.508,-4.12,12.508,-0.4
Zone_02,39,Residential,STABLE,12426,92,92.0,40.24,0.437,17.95,61.02,1,Normal,Good,0,0,0,33.91,19.01,62.04,6.0,0.0,0.0,0.369,38.96,22.74,55.39,3.75,1.0,0.25,0.473,6.33,-1.06,-1.02,-5.0,0.068,0.0,18.67,-5.58,-1.64,3.238,-4.876,-4.308,5.263,-0.3
Zone_02,40,Residential,STABLE,12426,92,92.0,36.04,0.392,17.99,60.0,3,Normal,Good,0,1,1,40.24,17.95,61.02,1.0,0.0,0.0,0.437,37.52,19.54,58.35,2.75,0.0,0.0,0.431,-4.2,0.04,-1.02,2.0,-0.045,0.0,-10.44,0.22,-1.67,2.9,-2.298,-0.399,3.849,0.0
Zone_02,41,Residential,STABLE,12426,92,92.0,34.37,0.374,21.25,59.0,6,Normal,Good,0,0,0,36.04,17.99,60.0,3.0,1.0,1.0,0.392,36.19,17.2,61.31,3.25,1.0,0.25,0.394,-1.67,3.26,-1.0,3.0,-0.018,1.0,-4.63,18.12,-1.67,2.766,1.136,1.074,-0.759,0.3
Zone_02,42,Residential,STABLE,12426,92,92.0,41.21,0.448,19.94,62.73,1,Normal,Good,0,0,0,34.37,21.25,59.0,6.0,0.0,0.0,0.374,36.14,19.05,60.52,4.0,1.0,0.25,0.393,6.84,-1.31,3.73,-5.0,0.074,-1.0,19.9,-6.16,6.32,3.316,0.676,-0.282,-1.014,0.1
Zone_02,43,Residential,STABLE,12426,92,92.0,37.06,0.403,15.17,64.42,4,Normal,Good,0,0,0,41.21,19.94,62.73,1.0,0.0,0.0,0.448,37.97,19.28,60.69,2.75,1.0,0.25,0.413,-4.15,-4.77,1.69,3.0,-0.045,0.0,-10.07,-23.92,2.69,2.982,0.923,0.124,0.413,-0.1
Zone_02,44,Residential,STABLE,12426,92,92.0,36.76,0.4,19.16,58.82,1,Normal,Good,0,0,0,37.06,15.17,64.42,4.0,0.0,0.0,0.403,37.17,18.59,61.54,3.5,1.0,0.25,0.404,-0.3,3.99,-5.6,-3.0,-0.003,0.0,-0.81,26.3,-8.69,2.958,-0.977,0.99,1.699,-0.3
Zone_02,45,Residential,STABLE,12426,92,92.0,37.02,0.402,21.08,56.73,2,Normal,Good,0,0,0,36.76,19.16,58.82,1.0,0.0,0.0,0.4,37.35,18.88,61.24,3.0,0.0,0.0,0.406,0.26,1.92,-2.09,1.0,0.002,0.0,0.71,10.02,-3.55,2.979,-1.104,0.302,0.115,0.0
Zone_02,46,Residential,STABLE,12426,92,92.0,37.64,0.409,17.44,62.56,6,Normal,Good,0,0,0,37.02,21.08,56.73,2.0,0.0,0.0,0.402,38.01,18.84,60.68,2.0,0.0,0.0,0.413,0.62,-3.64,5.83,4.0,0.007,0.0,1.67,-17.27,10.28,3.029,0.741,-1.287,-2.36,0.0
Zone_02,47,Residential,STABLE,12426,92,92.0,41.47,0.451,22.89,62.35,2,Normal,Good,0,0,0,37.64,17.44,62.56,6.0,0.0,0.0,0.409,37.12,18.21,60.63,3.25,0.0,0.0,0.404,3.83,5.45,-0.21,-4.0,0.042,0.0,10.18,31.25,-0.34,3.337,0.873,0.2,-0.767,0.0
Zone_02,48,Residential,STABLE,12426,92,92.0,47.02,0.511,26.42,57.43,2,Normal,Good,0,0,0,41.47,22.89,62.35,2.0,0.0,0.0,0.451,38.22,20.14,60.12,2.75,0.0,0.0,0.416,5.55,3.53,-4.92,0.0,0.06,0.0,13.38,15.42,-7.89,3.784,0.755,1.475,1.642,0.0
Zone_02,49,Residential,STABLE,12426,92,92.0,45.84,0.498,24.26,59.52,3,Normal,Good,0,0,0,47.02,26.42,57.43,2.0,0.0,0.0,0.511,40.79,21.96,59.77,3.0,0.0,0.0,0.443,-1.18,-2.16,2.09,1.0,-0.013,0.0,-2.51,-8.18,3.64,3.689,2.147,3.383,0.189,0.0
Zone_02,50,Residential,STABLE,12426,92,92.0,43.46,0.472,21.86,61.52,0,Normal,Good,0,0,0,45.84,24.26,59.52,3.0,0.0,0.0,0.498,42.99,22.75,60.46,3.25,0.0,0.0,0.467,-2.38,-2.4,2.0,-3.0,-0.026,0.0,-5.19,-9.89,3.36,3.498,2.399,3.015,-1.404,0.0
Zone_02,51,Residential,STABLE,12426,92,92.0,37.63,0.409,18.23,60.84,0,Normal,Good,0,0,0,43.46,21.86,61.52,0.0,0.0,0.0,0.472,44.45,23.86,60.21,1.75,0.0,0.0,0.483,-5.83,-3.63,-0.68,0.0,-0.063,0.0,-13.41,-16.61,-1.11,3.028,-0.525,0.479,-0.04,0.0
Zone_02,52,Residential,STABLE,12426,92,76.18,34.78,0.457,20.56,54.06,3,Light Rain,Moderate,0,0,0,37.63,18.23,60.84,0.0,0.0,0.0,0.409,43.49,22.69,59.83,1.25,0.0,0.0,0.472,-2.85,2.33,-6.78,3.0,0.048,0.0,-7.57,12.78,-11.14,2.799,-2.697,-3.055,1.223,0.0
Zone_03,1,University_District,EVENT_SENSITIVE,7685,63,63.0,34.25,0.544,22.73,61.39,4,Normal,Good,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4.457,,,,
Zone_03,2,University_District,EVENT_SENSITIVE,7685,63,63.0,41.54,0.659,30.27,57.63,2,Normal,Good,0,0,0,34.25,22.73,61.39,4.0,0.0,0.0,0.544,,,,,,,,7.29,7.54,-3.76,-2.0,0.115,,21.28,33.17,-6.12,5.405,,,,
Zone_03,3,University_District,EVENT_SENSITIVE,7685,63,63.0,40.38,0.641,31.95,56.38,5,Normal,Good,0,0,0,41.54,30.27,57.63,2.0,0.0,0.0,0.659,,,,,,,,-1.16,1.68,-1.25,3.0,-0.018,0.0,-2.79,5.55,-2.17,5.254,,,,
Zone_03,4,University_District,EVENT_SENSITIVE,7685,63,63.0,27.88,0.443,19.92,60.93,2,Normal,Good,0,0,0,40.38,31.95,56.38,5.0,0.0,0.0,0.641,,,,,,,,-12.5,-12.03,4.55,-3.0,-0.198,0.0,-30.96,-37.65,8.07,3.628,,,,
Zone_03,5,University_District,EVENT_SENSITIVE,7685,63,52.16,23.96,0.459,25.43,51.33,0,Light Rain,Moderate,0,0,0,27.88,19.92,60.93,2.0,0.0,0.0,0.443,36.01,26.22,59.08,3.25,0.0,0.0,0.572,-3.92,5.51,-9.6,-2.0,0.016,0.0,-14.06,27.66,-15.76,3.118,-0.675,-2.027,-0.263,0.0
Zone_03,6,University_District,EVENT_SENSITIVE,7685,63,63.0,32.05,0.509,21.11,58.28,1,Normal,Good,0,0,0,23.96,25.43,51.33,0.0,0.0,0.0,0.459,33.44,26.89,56.57,2.25,0.0,0.0,0.55,8.09,-4.32,6.95,1.0,0.05,0.0,33.76,-16.99,13.54,4.17,-2.655,-6.524,-1.435,0.0
Zone_03,7,University_District,EVENT_SENSITIVE,7685,63,63.0,30.37,0.482,22.19,60.8,4,Normal,Good,0,0,0,32.05,21.11,58.28,1.0,0.0,0.0,0.509,31.07,24.6,56.73,2.0,0.0,0.0,0.513,-1.68,1.08,2.52,3.0,-0.027,0.0,-5.24,5.12,4.32,3.952,-2.701,-2.891,-0.39,0.0
Zone_03,8,University_District,EVENT_SENSITIVE,7685,63,55.44,36.57,0.66,35.95,52.68,4,Normal,Good,1,0,0,30.37,22.19,60.8,4.0,0.0,0.0,0.482,28.56,22.16,57.84,1.75,0.0,0.0,0.473,6.2,13.76,-8.12,0.0,0.178,0.0,20.41,62.01,-13.36,4.759,0.249,1.556,0.656,0.0
Zone_03,9,University_District,EVENT_SENSITIVE,7685,63,63.0,31.43,0.499,16.03,65.27,4,Normal,Good,0,0,0,36.57,35.95,52.68,4.0,0.0,0.0,0.66,30.74,26.17,55.77,2.25,0.0,0.0,0.528,-5.14,-19.92,12.59,0.0,-0.161,0.0,-14.06,-55.41,23.9,4.09,3.264,3.615,0.657,0.0
Zone_03,10,University_District,EVENT_SENSITIVE,7685,63,63.0,32.74,0.52,25.23,61.35,3,Normal,Good,0,1,1,31.43,16.03,65.27,4.0,0.0,0.0,0.499,32.6,23.82,59.26,3.25,0.0,0.0,0.538,1.31,9.2,-3.92,-1.0,0.021,0.0,4.17,57.39,-6.01,4.26,-0.148,0.434,1.285,0.0
Zone_03,11,University_District,EVENT_SENSITIVE,7685,63,52.16,41.58,0.797,50.93,41.95,10,Light Rain,Moderate,0,0,0,32.74,25.23,61.35,3.0,1.0,1.0,0.52,32.78,24.85,60.02,3.75,1.0,0.25,0.54,8.84,25.7,-19.4,7.0,0.277,1.0,27.0,101.86,-31.62,5.411,-1.08,0.197,1.424,0.3
Zone_03,12,University_District,EVENT_SENSITIVE,7685,63,63.0,37.97,0.603,32.7,54.81,1,Normal,Good,0,0,0,41.58,50.93,41.95,10.0,0.0,0.0,0.797,35.58,32.04,55.31,5.25,1.0,0.25,0.619,-3.61,-18.23,12.86,-9.0,-0.194,-1.0,-8.68,-35.79,30.66,4.941,5.414,1.634,-3.611,0.1
Zone_03,13,University_District,EVENT_SENSITIVE,7685,63,63.0,32.45,0.515,27.03,58.49,0,Normal,Good,0,0,0,37.97,32.7,54.81,1.0,0.0,0.0,0.603,35.93,31.22,55.84,4.5,1.0,0.25,0.605,-5.52,-5.67,3.68,-1.0,-0.088,0.0,-14.54,-17.34,6.71,4.223,7.571,2.846,-5.078,-0.1
Zone_03,14,University_District,EVENT_SENSITIVE,7685,63,63.0,23.29,0.37,19.59,59.32,3,Normal,Good,0,0,0,32.45,27.03,58.49,0.0,0.0,0.0,0.515,36.18,33.97,54.15,3.5,1.0,0.25,0.609,-9.16,-7.44,0.83,3.0,-0.145,0.0,-28.23,-27.52,1.42,3.031,-1.283,-0.448,0.428,-0.3
Zone_03,15,University_District,EVENT_SENSITIVE,7685,63,52.16,29.75,0.57,31.96,47.41,3,Light Rain,Moderate,0,2,1,23.29,19.59,59.32,3.0,0.0,0.0,0.37,33.82,32.56,53.64,3.5,0.0,0.0,0.571,6.46,12.37,-11.91,0.0,0.2,0.0,27.74,63.14,-20.08,3.871,-9.969,-6.039,5.579,0.0
Zone_03,16,University_District,EVENT_SENSITIVE,7685,63,63.0,26.86,0.426,17.96,61.05,1,Normal,Good,0,0,0,29.75,31.96,47.41,3.0,2.0,1.0,0.57,30.86,27.82,55.01,1.75,2.0,0.25,0.514,-2.89,-14.0,13.64,-2.0,-0.144,2.0,-9.71,-43.8,28.77,3.495,-0.966,-3.382,-2.137,0.3
Zone_03,17,University_District,EVENT_SENSITIVE,7685,63,63.0,22.92,0.364,18.0,62.53,4,Normal,Good,0,0,0,26.86,17.96,61.05,1.0,0.0,0.0,0.426,28.09,24.14,56.57,1.75,2.0,0.25,0.47,-3.94,0.04,1.48,3.0,-0.062,-2.0,-14.67,0.22,2.42,2.982,-1.484,-1.031,-0.423,0.1
Zone_03,18,University_District,EVENT_SENSITIVE,7685,63,48.2,32.15,0.667,35.9,53.85,7,Normal,Good,1,2,1,22.92,18.0,62.53,4.0,0.0,0.0,0.364,25.7,21.88,57.58,2.75,2.0,0.25,0.432,9.23,17.9,-8.68,3.0,0.303,0.0,40.27,99.44,-13.88,4.183,-1.877,-0.4,2.327,-0.1
Zone_03,19,University_District,EVENT_SENSITIVE,7685,63,48.2,37.76,0.783,40.36,54.4,10,Normal,Good,1,0,0,32.15,35.9,53.85,7.0,2.0,1.0,0.667,27.92,25.96,56.21,3.75,4.0,0.5,0.507,5.61,4.46,0.55,3.0,0.116,2.0,17.45,12.42,1.02,4.913,1.186,0.326,2.08,0.0
Zone_03,20,University_District,EVENT_SENSITIVE,7685,63,63.0,34.13,0.542,24.87,58.88,8,Normal,Good,0,0,0,37.76,40.36,54.4,10.0,0.0,0.0,0.783,29.92,28.06,57.96,5.5,2.0,0.25,0.56,-3.63,-15.49,4.48,-2.0,-0.241,-2.0,-9.61,-38.38,8.24,4.441,8.51,4.193,-2.863,0.1
Zone_03,21,University_District,EVENT_SENSITIVE,7685,63,63.0,28.89,0.459,18.17,61.84,4,Normal,Good,0,0,0,34.13,24.87,58.88,8.0,0.0,0.0,0.542,31.74,29.78,57.42,7.25,2.0,0.25,0.589,-5.24,-6.7,2.96,-4.0,-0.083,0.0,-15.35,-26.94,5.03,3.759,2.507,3.924,-1.04,-0.1
Zone_03,22,University_District,EVENT_SENSITIVE,7685,63,63.0,30.45,0.483,17.18,60.37,5,Normal,Good,0,0,0,28.89,18.17,61.84,4.0,0.0,0.0,0.459,33.23,29.82,57.24,7.25,2.0,0.25,0.613,1.56,-0.99,-1.47,1.0,0.024,0.0,5.4,-5.45,-2.38,3.962,-6.868,-1.341,2.845,-0.3
Zone_03,23,University_District,EVENT_SENSITIVE,7685,63,63.0,32.72,0.519,28.92,58.5,3,Normal,Good,0,0,0,30.45,17.18,60.37,5.0,0.0,0.0,0.483,32.81,25.14,58.87,6.75,0.0,0.0,0.567,2.27,11.74,-1.87,-2.0,0.036,0.0,7.45,68.33,-3.1,4.258,-7.624,-2.717,2.087,0.0
Zone_03,24,University_District,EVENT_SENSITIVE,7685,63,55.44,40.63,0.733,38.12,56.26,11,Normal,Good,1,1,1,32.72,28.92,58.5,3.0,0.0,0.0,0.519,31.55,22.28,59.9,5.0,0.0,0.0,0.501,7.91,9.2,-2.24,8.0,0.214,0.0,24.17,31.81,-3.83,5.287,1.116,-0.267,-0.261,0.0
Zone_03,25,University_District,EVENT_SENSITIVE,7685,63,63.0,39.74,0.631,29.52,59.52,5,Normal,Good,0,0,0,40.63,38.12,56.26,11.0,1.0,1.0,0.733,33.17,25.6,59.24,5.75,1.0,0.25,0.548,-0.89,-8.6,3.26,-6.0,-0.102,1.0,-2.19,-22.56,5.79,5.171,7.159,3.749,-1.861,0.3
Zone_03,26,University_District,EVENT_SENSITIVE,7685,63,52.16,35.78,0.686,36.14,49.36,4,Light Rain,Moderate,0,0,0,39.74,29.52,59.52,5.0,0.0,0.0,0.631,35.89,28.44,58.66,6.0,1.0,0.25,0.592,-3.96,6.62,-10.16,-1.0,0.055,-1.0,-9.96,22.43,-17.07,4.656,4.622,3.578,-0.479,0.1
Zone_03,27,University_District,EVENT_SENSITIVE,7685,63,63.0,38.2,0.606,30.63,53.69,2,Normal,Good,0,0,0,35.78,36.14,49.36,4.0,0.0,0.0,0.686,37.22,33.17,55.91,5.75,1.0,0.25,0.642,2.42,-5.51,4.33,-2.0,-0.08,0.0,6.76,-15.25,8.77,4.971,1.306,0.829,-2.416,-0.1
Zone_03,28,University_District,EVENT_SENSITIVE,7685,63,63.0,34.5,0.548,24.53,57.44,2,Normal,Good,0,0,0,38.2,30.63,53.69,2.0,0.0,0.0,0.606,38.59,33.6,54.71,5.5,1.0,0.25,0.664,-3.7,-6.1,3.75,0.0,-0.058,0.0,-9.69,-19.92,6.98,4.489,-1.585,-1.125,-1.787,-0.3
Zone_03,29,University_District,EVENT_SENSITIVE,7685,63,63.0,27.21,0.432,20.88,62.84,2,Normal,Good,0,0,0,34.5,24.53,57.44,2.0,0.0,0.0,0.548,37.06,30.2,55.0,3.25,0.0,0.0,0.618,-7.29,-3.65,5.4,0.0,-0.116,0.0,-21.13,-14.88,9.4,3.541,-2.048,-1.33,-0.191,0.0
Zone_03,30,University_District,EVENT_SENSITIVE,7685,63,63.0,27.83,0.442,15.49,62.87,2,Normal,Good,0,1,1,27.21,20.88,62.84,2.0,0.0,0.0,0.432,33.92,28.04,55.83,2.5,0.0,0.0,0.568,0.62,-5.39,0.03,0.0,0.01,0.0,2.28,-25.81,0.05,3.621,-5.188,-2.941,4.419,0.0
Zone_03,31,University_District,EVENT_SENSITIVE,7685,63,52.16,29.7,0.569,33.96,49.84,3,Light Rain,Moderate,0,0,0,27.83,15.49,62.87,2.0,1.0,1.0,0.442,31.94,22.88,59.21,2.0,1.0,0.25,0.507,1.87,18.47,-13.03,1.0,0.127,1.0,6.72,119.24,-20.73,3.865,-4.907,-3.84,3.294,0.3
Zone_03,32,University_District,EVENT_SENSITIVE,7685,63,52.16,26.9,0.516,26.54,53.69,3,Light Rain,Moderate,0,0,0,29.7,33.96,49.84,3.0,0.0,0.0,0.569,29.81,23.72,58.25,2.25,1.0,0.25,0.498,-2.8,-7.42,3.85,0.0,-0.053,-1.0,-9.43,-21.85,7.72,3.5,2.29,-1.378,-2.277,0.1
Zone_03,33,University_District,EVENT_SENSITIVE,7685,63,52.16,30.93,0.593,30.61,51.46,2,Light Rain,Moderate,0,0,0,26.9,26.54,53.69,3.0,0.0,0.0,0.516,27.91,24.22,57.31,2.5,1.0,0.25,0.49,4.03,4.07,-2.23,-1.0,0.077,0.0,14.98,15.34,-4.15,4.025,3.545,0.094,-4.048,-0.1
Zone_03,34,University_District,EVENT_SENSITIVE,7685,63,52.16,31.39,0.602,32.7,49.65,5,Light Rain,Moderate,0,0,0,30.93,30.61,51.46,2.0,0.0,0.0,0.593,28.84,26.65,54.46,2.5,1.0,0.25,0.53,0.46,2.09,-1.81,3.0,0.009,0.0,1.49,6.83,-3.52,4.085,3.794,0.65,-3.038,-0.3
Zone_03,35,University_District,EVENT_SENSITIVE,7685,63,36.86,30.0,0.814,62.27,23.24,6,Heavy Rain,Poor,0,3,1,31.39,32.7,49.65,5.0,0.0,0.0,0.602,29.73,30.95,51.16,3.25,0.0,0.0,0.57,-1.39,29.57,-26.41,1.0,0.212,0.0,-4.43,90.43,-53.19,3.904,0.029,0.91,-0.28,0.0
Zone_03,36,University_District,EVENT_SENSITIVE,7685,63,63.0,29.44,0.467,24.39,61.19,1,Normal,Good,0,0,0,30.0,62.27,23.24,6.0,3.0,1.0,0.814,29.8,38.03,44.51,4.0,3.0,0.25,0.631,-0.56,-37.88,37.95,-5.0,-0.347,3.0,-1.87,-60.83,163.3,3.831,10.928,0.976,-9.316,0.3
Zone_03,37,University_District,EVENT_SENSITIVE,7685,63,63.0,24.77,0.393,17.65,61.62,0,Normal,Good,0,0,0,29.44,24.39,61.19,1.0,0.0,0.0,0.467,30.44,37.49,46.38,3.5,3.0,0.25,0.619,-4.67,-6.74,0.43,-1.0,-0.074,-3.0,-15.86,-27.63,0.7,3.223,1.091,-0.586,0.278,0.1
Zone_03,38,University_District,EVENT_SENSITIVE,7685,63,63.0,25.57,0.406,12.45,62.47,1,Normal,Good,0,0,0,24.77,17.65,61.62,0.0,0.0,0.0,0.393,28.9,34.25,48.92,3.0,3.0,0.25,0.569,0.8,-5.2,0.85,1.0,0.013,0.0,3.23,-29.46,1.38,3.327,-8.303,-2.042,7.386,-0.1
Zone_03,39,University_District,EVENT_SENSITIVE,7685,63,63.0,31.65,0.502,23.0,58.81,4,Normal,Good,0,0,0,25.57,12.45,62.47,1.0,0.0,0.0,0.406,27.44,29.19,52.13,2.0,3.0,0.25,0.52,6.08,10.55,-3.66,3.0,0.096,0.0,23.78,84.74,-5.86,4.118,-15.62,-1.796,11.812,-0.3
Zone_03,40,University_District,EVENT_SENSITIVE,7685,63,63.0,28.14,0.447,17.35,61.47,3,Normal,Good,0,0,0,31.65,23.0,58.81,4.0,0.0,0.0,0.502,27.86,19.37,61.02,1.5,0.0,0.0,0.442,-3.51,-5.65,2.66,-1.0,-0.055,0.0,-11.09,-24.57,4.52,3.662,-0.937,0.743,-0.629,0.0
Zone_03,41,University_District,EVENT_SENSITIVE,7685,63,52.16,28.79,0.552,27.35,51.65,4,Light Rain,Moderate,0,0,0,28.14,17.35,61.47,3.0,0.0,0.0,0.447,27.53,17.61,61.09,2.0,0.0,0.0,0.437,0.65,10.0,-9.82,1.0,0.105,0.0,2.31,57.64,-15.98,3.746,0.965,1.619,-0.411,0.0
Zone_03,42,University_District,EVENT_SENSITIVE,7685,63,55.44,39.64,0.715,39.98,53.12,11,Normal,Good,1,0,0,28.79,27.35,51.65,4.0,0.0,0.0,0.552,28.54,20.04,58.6,3.0,0.0,0.0,0.477,10.85,12.63,1.47,7.0,0.163,0.0,37.69,46.18,2.85,5.158,3.905,0.615,-2.98,0.0
Zone_03,43,University_District,EVENT_SENSITIVE,7685,63,63.0,40.72,0.646,31.47,56.77,2,Normal,Good,0,0,0,39.64,39.98,53.12,11.0,0.0,0.0,0.715,32.06,26.92,56.26,5.5,0.0,0.0,0.554,1.08,-8.51,3.65,-9.0,-0.069,0.0,2.72,-21.29,6.87,5.299,6.094,2.462,-2.689,0.0
