zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_50,4,University_District,GRADUAL_DETERIORATION,11592,68,68.0,51.47,0.757,37.8,54.77,4,Normal,Good,0,0,0
Zone_01,5,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,49.68,48.32,0.973,68.33,30.38,11,Light Rain,Moderate,0,0,0
Zone_02,5,Residential,STABLE,12426,92,76.18,39.47,0.518,32.29,47.28,3,Light Rain,Moderate,0,0,0
Zone_03,5,University_District,EVENT_SENSITIVE,7685,63,52.16,23.96,0.459,25.43,51.33,0,Light Rain,Moderate,0,0,0
Zone_04,5,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,8.04,0.112,8.62,64.72,1,Normal,Good,0,0,0
Zone_05,5,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,34.15,0.517,22.6,58.52,4,Normal,Good,0,0,0
Zone_06,5,University_District,STABLE,8747,86,86.0,35.92,0.418,15.63,65.09,6,Normal,Good,0,0,0
Zone_07,5,University_District,GRADUAL_DETERIORATION,7267,42,42.0,30.16,0.718,39.35,53.1,4,Normal,Good,0,0,0
Zone_08,5,Highway_Junction,PERIODIC_SPIKE,2040,43,38.7,20.22,0.522,29.67,56.42,15,Normal,Good,1,2,1
Zone_09,5,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,82.8,4.56,0.055,6.24,63.92,9,Normal,Good,1,0,0
Zone_10,5,Residential,GRADUAL_DETERIORATION,15099,47,47.0,45.06,0.959,61.95,45.63,6,Normal,Good,0,0,0
Zone_11,5,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,24.79,0.577,29.85,57.18,3,Normal,Good,0,1,1
Zone_12,5,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,48.17,0.708,35.7,56.49,13,Normal,Good,0,0,0
Zone_13,5,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,0.0,0.0,6.44,66.56,1,Normal,Good,0,0,0
Zone_14,5,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,51.93,0.525,26.39,53.49,2,Normal,Good,0,1,1
Zone_15,5,Residential,GRADUAL_DETERIORATION,14863,86,86.0,56.75,0.66,29.59,59.68,3,Normal,Good,0,0,0
Zone_16,5,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,4.43,0.053,4.07,63.84,5,Normal,Good,0,0,0
Zone_17,5,Residential,EVENT_SENSITIVE,8064,48,48.0,20.39,0.425,21.82,61.32,3,Normal,Good,0,0,0
Zone_18,5,Industrial_Corridor,STABLE,3295,90,90.0,8.51,0.095,6.33,61.55,2,Normal,Good,0,0,0
Zone_19,5,Industrial_Corridor,EVENT_SENSITIVE,4136,81,67.07,26.5,0.395,21.53,54.13,2,Light Rain,Moderate,0,0,0
Zone_20,5,Commercial_Downtown,STABLE,3700,73,73.0,21.77,0.298,7.77,68.15,1,Normal,Good,0,0,0
Zone_21,5,Residential,GRADUAL_DETERIORATION,11645,74,74.0,39.28,0.531,24.85,61.19,6,Normal,Good,0,0,0
Zone_22,5,University_District,GRADUAL_DETERIORATION,7570,76,76.0,29.84,0.393,16.28,62.18,1,Normal,Good,0,0,0
Zone_23,5,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,0.62,0.012,5.8,63.6,2,Normal,Good,0,0,0
Zone_24,5,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,41.06,0.415,20.95,58.22,3,Normal,Good,0,0,0
Zone_25,5,Residential,STABLE,10790,71,71.0,31.97,0.45,20.27,61.75,1,Normal,Good,0,0,0
Zone_26,5,University_District,STABLE,7678,75,75.0,36.39,0.485,17.08,61.17,3,Normal,Good,0,0,0
Zone_27,5,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,20.8,0.285,15.91,61.92,6,Normal,Good,1,0,0
Zone_28,5,Highway_Junction,PERIODIC_SPIKE,1845,83,74.7,10.3,0.138,8.73,65.48,9,Normal,Good,1,0,0
Zone_29,5,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,37.43,0.398,17.11,60.84,4,Normal,Good,0,0,0
Zone_30,5,Highway_Junction,GRADUAL_DETERIORATION,2448,66,54.65,14.22,0.26,10.39,55.51,7,Light Rain,Moderate,0,0,0
Zone_31,5,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,48.4,1.076,67.62,43.29,8,Normal,Good,0,0,0
Zone_32,5,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,33.21,0.41,19.39,58.72,4,Normal,Good,0,1,1
Zone_33,5,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,29.2,0.463,24.82,56.23,4,Normal,Good,0,0,0
Zone_34,5,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,42.23,27.52,0.652,35.36,45.06,2,Light Rain,Moderate,0,0,0
Zone_35,5,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,49.95,0.526,28.58,56.5,5,Normal,Good,0,0,0
Zone_36,5,Residential,PERIODIC_SPIKE,12737,62,55.8,41.64,0.746,44.64,52.68,7,Normal,Good,1,0,0
Zone_37,5,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,76.18,28.79,0.378,14.04,55.14,2,Light Rain,Moderate,0,0,0
Zone_38,5,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,39.1,0.416,18.47,60.26,6,Normal,Good,0,0,0
Zone_39,5,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,4.57,0.104,10.74,63.73,3,Normal,Good,0,0,0
Zone_40,5,University_District,PERIODIC_SPIKE,7930,55,49.5,51.37,1.038,65.44,41.24,7,Normal,Good,1,2,1
Zone_41,5,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,14.53,0.346,17.66,60.97,1,Normal,Good,0,0,0
Zone_42,5,University_District,PERIODIC_SPIKE,7369,58,52.2,34.17,0.655,34.86,55.35,9,Normal,Good,1,0,0
Zone_43,5,Commercial_Downtown,STABLE,3988,78,64.58,17.16,0.266,16.09,56.38,4,Light Rain,Moderate,0,0,0
Zone_44,5,Suburban_LowDensity,STABLE,3720,70,70.0,12.81,0.183,7.79,63.39,3,Normal,Good,0,0,0
Zone_45,5,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,3.64,0.042,7.4,66.7,4,Normal,Good,0,0,0
Zone_46,5,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,34.87,0.684,34.58,54.38,9,Normal,Good,0,0,0
Zone_47,5,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,29.88,0.515,24.4,59.58,5,Normal,Good,0,0,0
Zone_48,5,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,13.74,0.191,12.95,63.35,2,Normal,Good,0,0,0
Zone_49,5,University_District,STABLE,11539,59,59.0,64.27,1.089,71.97,40.22,8,Normal,Good,0,1,1
Zone_50,5,University_District,GRADUAL_DETERIORATION,11592,68,68.0,48.01,0.706,37.78,55.98,7,Normal,Good,0,0,0
Zone_01,6,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,49.68,51.23,1.031,76.45,28.96,9,Light Rain,Moderate,0,1,1
Zone_02,6,Residential,STABLE,12426,92,92.0,44.68,0.486,16.94,57.64,2,Normal,Good,0,0,0
Zone_03,6,University_District,EVENT_SENSITIVE,7685,63,63.0,32.05,0.509,21.11,58.28,1,Normal,Good,0,0,0
Zone_04,6,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,11.6,0.161,9.8,66.21,5,Normal,Good,0,0,0
Zone_05,6,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,36.43,0.552,28.27,58.78,6,Normal,Good,0,0,0
Zone_06,6,University_District,STABLE,8747,86,86.0,32.97,0.383,18.82,63.35,4,Normal,Good,0,0,0
Zone_07,6,University_District,GRADUAL_DETERIORATION,7267,42,42.0,32.9,0.783,44.29,53.54,4,Normal,Good,0,0,0
Zone_08,6,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,16.77,0.39,20.09,61.32,6,Normal,Good,0,0,0
Zone_09,6,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,14.52,0.158,5.74,62.26,4,Normal,Good,0,0,0
Zone_10,6,Residential,GRADUAL_DETERIORATION,15099,47,47.0,46.52,0.99,62.87,43.3,3,Normal,Good,0,0,0
Zone_11,6,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,26.71,0.621,29.97,59.12,4,Normal,Good,0,0,0
Zone_12,6,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,44.81,0.659,39.86,53.48,11,Normal,Good,0,0,0
Zone_13,6,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,0.52,0.007,3.51,65.94,1,Normal,Good,0,1,1
Zone_14,6,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,49.86,0.504,20.38,63.99,7,Normal,Good,0,0,0
Zone_15,6,Residential,GRADUAL_DETERIORATION,14863,86,71.21,61.3,0.861,58.92,38.77,9,Light Rain,Moderate,0,1,1
Zone_16,6,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,12.19,0.145,11.86,62.23,6,Normal,Good,0,0,0
Zone_17,6,Residential,EVENT_SENSITIVE,8064,48,48.0,17.93,0.374,16.43,63.9,2,Normal,Good,0,1,1
Zone_18,6,Industrial_Corridor,STABLE,3295,90,90.0,4.05,0.045,7.55,61.29,2,Normal,Good,0,0,0
Zone_19,6,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,20.91,0.258,11.1,64.01,1,Normal,Good,0,0,0
Zone_20,6,Commercial_Downtown,STABLE,3700,73,73.0,15.29,0.209,7.36,63.59,5,Normal,Good,0,0,0
Zone_21,6,Residential,GRADUAL_DETERIORATION,11645,74,74.0,39.16,0.529,22.55,59.94,5,Normal,Good,0,0,0
Zone_22,6,University_District,GRADUAL_DETERIORATION,7570,76,76.0,28.59,0.376,20.87,62.08,6,Normal,Good,0,0,0
Zone_23,6,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,0.0,0.0,7.67,64.23,2,Normal,Good,0,0,0
Zone_24,6,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,32.04,0.324,16.64,60.38,7,Normal,Good,0,0,0
Zone_25,6,Residential,STABLE,10790,71,71.0,42.25,0.595,31.15,58.34,2,Normal,Good,0,0,0
Zone_26,6,University_District,STABLE,7678,75,75.0,30.37,0.405,18.67,59.26,6,Normal,Good,0,0,0
Zone_27,6,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,22.31,0.275,13.93,65.74,4,Normal,Good,0,0,0
Zone_28,6,Highway_Junction,PERIODIC_SPIKE,1845,83,68.72,3.39,0.049,8.54,54.95,3,Light Rain,Moderate,0,0,0
Zone_29,6,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,35.34,0.376,18.37,60.37,5,Normal,Good,0,0,0
Zone_30,6,Highway_Junction,GRADUAL_DETERIORATION,2448,66,54.65,20.68,0.378,20.92,52.9,7,Light Rain,Moderate,0,0,0
Zone_31,6,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,43.91,0.976,57.45,49.19,10,Normal,Good,0,0,0
Zone_32,6,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,39.89,0.492,22.11,58.78,7,Normal,Good,0,0,0
Zone_33,6,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,33.47,0.531,22.81,58.25,3,Normal,Good,0,2,1
Zone_34,6,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,20.33,0.399,15.55,61.57,4,Normal,Good,0,0,0
Zone_35,6,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,44.89,0.473,20.89,63.42,5,Normal,Good,0,0,0
Zone_36,6,Residential,PERIODIC_SPIKE,12737,62,62.0,43.65,0.704,41.27,50.24,2,Normal,Good,0,1,1
Zone_37,6,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,76.18,31.62,0.415,23.48,50.29,2,Light Rain,Moderate,0,0,0
Zone_38,6,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,39.47,0.42,18.19,58.63,10,Normal,Good,0,0,0
Zone_39,6,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,4.29,0.098,6.14,61.41,2,Normal,Good,0,0,0
Zone_40,6,University_District,PERIODIC_SPIKE,7930,55,55.0,45.21,0.822,47.99,51.15,2,Normal,Good,0,2,1
Zone_41,6,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,8.66,0.206,10.74,63.54,4,Normal,Good,0,0,0
Zone_42,6,University_District,PERIODIC_SPIKE,7369,58,48.02,40.46,0.843,51.71,41.08,7,Light Rain,Moderate,0,0,0
Zone_43,6,Commercial_Downtown,STABLE,3988,78,78.0,17.63,0.226,10.25,61.04,3,Normal,Good,0,0,0
Zone_44,6,Suburban_LowDensity,STABLE,3720,70,70.0,10.16,0.145,9.67,63.75,1,Normal,Good,0,0,0
Zone_45,6,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,5.46,0.063,6.57,64.22,2,Normal,Good,0,0,0
Zone_46,6,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,39.28,0.77,42.02,53.12,3,Normal,Good,0,0,0
Zone_47,6,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,48.02,28.85,0.601,36.97,48.79,1,Light Rain,Moderate,0,0,0
Zone_48,6,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,15.11,0.21,9.26,58.35,1,Normal,Good,0,0,0
Zone_49,6,University_District,STABLE,11539,59,59.0,63.31,1.073,67.47,44.91,8,Normal,Good,0,2,1
Zone_50,6,University_District,GRADUAL_DETERIORATION,11592,68,68.0,41.91,0.616,27.7,56.55,2,Normal,Good,0,0,0
Zone_01,7,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,48.49,0.808,47.3,48.02,7,Normal,Good,0,1,1
Zone_02,7,Residential,STABLE,12426,92,92.0,41.85,0.455,21.38,58.64,1,Normal,Good,0,0,0
Zone_03,7,University_District,EVENT_SENSITIVE,7685,63,63.0,30.37,0.482,22.19,60.8,4,Normal,Good,0,0,0
Zone_04,7,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,21.65,0.301,16.63,60.62,2,Normal,Good,0,0,0
Zone_05,7,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,33.41,0.506,21.04,59.7,2,Normal,Good,0,0,0
Zone_06,7,University_District,STABLE,8747,86,86.0,30.58,0.356,12.64,64.19,4,Normal,Good,0,0,0
Zone_07,7,University_District,GRADUAL_DETERIORATION,7267,42,42.0,35.54,0.846,49.02,53.52,3,Normal,Good,0,0,0
Zone_08,7,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,17.06,0.397,16.19,59.42,2,Normal,Good,0,0,0
Zone_09,7,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,9.44,0.103,8.19,61.99,0,Normal,Good,0,0,0
Zone_10,7,Residential,GRADUAL_DETERIORATION,15099,47,47.0,47.64,1.014,56.18,49.79,10,Normal,Good,0,0,0
Zone_11,7,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,29.41,0.684,42.32,52.75,7,Normal,Good,0,0,0
Zone_12,7,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,56.3,40.54,0.72,42.97,44.8,7,Light Rain,Moderate,0,0,0
Zone_13,7,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,62.1,0.0,0.0,10.13,57.42,5,Light Rain,Moderate,0,0,0
Zone_14,7,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,54.25,0.548,25.32,56.95,0,Normal,Good,0,0,0
Zone_15,7,Residential,GRADUAL_DETERIORATION,14863,86,86.0,59.4,0.691,37.56,55.11,9,Normal,Good,0,0,0
Zone_16,7,Highway_Junction,GRADUAL_DETERIORATION,1963,84,69.55,9.99,0.144,10.66,54.86,4,Light Rain,Moderate,0,0,0
Zone_17,7,Residential,EVENT_SENSITIVE,8064,48,48.0,18.74,0.39,19.32,57.25,3,Normal,Good,0,0,0
Zone_18,7,Industrial_Corridor,STABLE,3295,90,74.52,8.51,0.114,3.72,58.95,1,Light Rain,Moderate,0,0,0
Zone_19,7,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,17.49,0.216,4.36,63.01,0,Normal,Good,0,0,0
Zone_20,7,Commercial_Downtown,STABLE,3700,73,73.0,14.35,0.197,4.79,64.15,6,Normal,Good,0,0,0
Zone_21,7,Residential,GRADUAL_DETERIORATION,11645,74,74.0,37.24,0.503,26.85,59.78,4,Normal,Good,0,0,0
Zone_22,7,University_District,GRADUAL_DETERIORATION,7570,76,76.0,23.56,0.31,14.24,60.36,5,Normal,Good,0,1,1
Zone_23,7,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,0.0,0.0,5.71,67.03,1,Normal,Good,0,0,0
Zone_24,7,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,31.44,0.318,16.97,61.62,10,Normal,Good,0,0,0
Zone_25,7,Residential,STABLE,10790,71,71.0,41.9,0.59,24.85,61.12,1,Normal,Good,0,0,0
Zone_26,7,University_District,STABLE,7678,75,62.1,28.08,0.452,23.01,51.53,1,Light Rain,Moderate,0,0,0
Zone_27,7,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,8.74,0.108,5.09,60.22,1,Normal,Good,0,0,0
Zone_28,7,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,4.5,0.054,1.99,63.3,1,Normal,Good,0,0,0
Zone_29,7,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,34.02,0.362,15.33,61.39,3,Normal,Good,0,0,0
Zone_30,7,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,18.0,0.273,14.87,61.52,5,Normal,Good,0,0,0
Zone_31,7,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,44.06,0.979,62.51,43.11,10,Normal,Good,0,0,0
Zone_32,7,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,40.68,0.502,26.66,60.14,1,Normal,Good,0,0,0
Zone_33,7,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,31.87,0.506,23.86,59.19,6,Normal,Good,0,0,0
Zone_34,7,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,42.23,8.29,0.196,7.17,55.72,1,Light Rain,Moderate,0,0,0
Zone_35,7,Residential,GRADUAL_IMPROVEMENT,15280,95,78.66,45.74,0.581,33.14,47.2,4,Light Rain,Moderate,0,2,1
Zone_36,7,Residential,PERIODIC_SPIKE,12737,62,62.0,45.97,0.741,40.04,52.46,1,Normal,Good,0,1,1
Zone_37,7,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,31.13,0.338,14.13,57.52,2,Normal,Good,0,0,0
Zone_38,7,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,45.78,0.487,25.34,61.03,2,Normal,Good,0,0,0
Zone_39,7,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,11.14,0.253,9.8,66.56,1,Normal,Good,0,0,0
Zone_40,7,University_District,PERIODIC_SPIKE,7930,55,45.54,42.42,0.931,64.94,33.47,4,Light Rain,Moderate,0,2,1
Zone_41,7,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,14.11,0.336,15.89,63.98,6,Normal,Good,0,0,0
Zone_42,7,University_District,PERIODIC_SPIKE,7369,58,58.0,40.96,0.706,35.71,56.24,1,Normal,Good,0,0,0
Zone_43,7,Commercial_Downtown,STABLE,3988,78,78.0,15.43,0.198,15.01,63.93,5,Normal,Good,0,0,0
Zone_44,7,Suburban_LowDensity,STABLE,3720,70,70.0,4.53,0.065,6.02,60.99,2,Normal,Good,0,0,0
Zone_45,7,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,3.64,0.042,4.2,62.48,2,Normal,Good,0,0,0
Zone_46,7,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,36.08,0.707,38.03,52.82,4,Normal,Good,0,0,0
Zone_47,7,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,26.42,0.456,22.15,58.57,2,Normal,Good,0,0,0
Zone_48,7,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,59.62,15.81,0.265,10.9,53.49,0,Light Rain,Moderate,0,0,0
Zone_49,7,University_District,STABLE,11539,59,59.0,61.16,1.037,60.88,45.96,7,Normal,Good,0,2,1
Zone_50,7,University_District,GRADUAL_DETERIORATION,11592,68,68.0,53.85,0.792,49.28,51.39,4,Normal,Good,0,0,0
Zone_01,8,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,46.87,0.781,46.14,49.77,8,Normal,Good,0,1,1
Zone_02,8,Residential,STABLE,12426,92,92.0,38.92,0.423,18.58,60.38,2,Normal,Good,0,0,0
Zone_03,8,University_District,EVENT_SENSITIVE,7685,63,55.44,36.57,0.66,35.95,52.68,4,Normal,Good,1,0,0
Zone_04,8,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,26.32,0.366,13.53,60.98,2,Normal,Good,0,0,0
Zone_05,8,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,34.18,0.518,23.87,60.38,5,Normal,Good,0,0,0
Zone_06,8,University_District,STABLE,8747,86,86.0,35.96,0.418,17.23,61.79,5,Normal,Good,0,0,0
Zone_07,8,University_District,GRADUAL_DETERIORATION,7267,42,34.78,33.57,0.965,69.04,34.23,4,Light Rain,Moderate,0,1,1
Zone_08,8,Highway_Junction,PERIODIC_SPIKE,2040,43,35.6,8.56,0.24,14.41,55.93,6,Light Rain,Moderate,0,0,0
Zone_09,8,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,10.05,0.109,9.9,61.12,2,Normal,Good,0,0,0
Zone_10,8,Residential,GRADUAL_DETERIORATION,15099,47,47.0,44.47,0.946,52.11,50.05,4,Normal,Good,0,0,0
Zone_11,8,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,35.6,32.58,0.915,61.24,38.77,8,Light Rain,Moderate,0,2,1
Zone_12,8,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,39.64,0.583,28.64,57.58,5,Normal,Good,0,0,0
Zone_13,8,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,66.0,7.82,0.118,9.87,62.58,4,Normal,Good,1,0,0
Zone_14,8,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,48.89,0.494,29.57,58.92,6,Normal,Good,0,0,0
Zone_15,8,Residential,GRADUAL_DETERIORATION,14863,86,86.0,56.47,0.657,34.0,57.7,4,Normal,Good,0,0,0
Zone_16,8,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,6.79,0.081,7.34,66.87,5,Normal,Good,0,0,0
Zone_17,8,Residential,EVENT_SENSITIVE,8064,48,34.97,23.18,0.663,41.28,42.43,10,Light Rain,Moderate,1,0,0
Zone_18,8,Industrial_Corridor,STABLE,3295,90,74.52,9.54,0.128,6.07,55.61,0,Light Rain,Moderate,0,0,0
Zone_19,8,Industrial_Corridor,EVENT_SENSITIVE,4136,81,71.28,24.5,0.344,15.05,63.16,10,Normal,Good,1,0,0
Zone_20,8,Commercial_Downtown,STABLE,3700,73,60.44,14.42,0.239,9.22,54.33,3,Light Rain,Moderate,0,0,0
Zone_21,8,Residential,GRADUAL_DETERIORATION,11645,74,74.0,37.65,0.509,24.47,61.22,5,Normal,Good,0,0,0
Zone_22,8,University_District,GRADUAL_DETERIORATION,7570,76,76.0,23.62,0.311,18.19,59.77,2,Normal,Good,0,0,0
Zone_23,8,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,46.64,4.2,0.09,4.96,65.78,5,Normal,Good,1,0,0
Zone_24,8,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,36.24,0.366,19.42,59.43,13,Normal,Good,0,0,0
Zone_25,8,Residential,STABLE,10790,71,71.0,41.72,0.588,33.87,56.44,5,Normal,Good,0,0,0
Zone_26,8,University_District,STABLE,7678,75,75.0,25.24,0.337,13.91,61.05,4,Normal,Good,0,0,0
Zone_27,8,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,9.84,0.121,4.17,65.5,1,Normal,Good,0,0,0
Zone_28,8,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,5.18,0.062,4.04,67.47,2,Normal,Good,0,0,0
Zone_29,8,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,32.53,0.346,17.95,58.94,2,Normal,Good,0,0,0
Zone_30,8,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,13.29,0.201,10.2,63.24,2,Normal,Good,0,0,0
Zone_31,8,Commercial_Downtown,EVENT_SENSITIVE,9364,45,39.6,53.94,1.362,81.59,35.34,19,Normal,Good,1,2,1
Zone_32,8,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,40.99,0.506,24.82,56.21,4,Normal,Good,0,1,1
Zone_33,8,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,41.05,0.652,32.05,60.61,4,Normal,Good,0,0,0
Zone_34,8,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,42.23,0.89,0.021,8.09,57.93,2,Light Rain,Moderate,0,0,0
Zone_35,8,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,45.0,0.474,26.99,57.38,0,Normal,Good,0,0,0
Zone_36,8,Residential,PERIODIC_SPIKE,12737,62,62.0,39.33,0.634,31.67,58.12,7,Normal,Good,0,0,0
Zone_37,8,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,26.61,0.289,15.5,62.37,3,Normal,Good,0,0,0
Zone_38,8,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,49.88,0.531,23.88,60.98,2,Normal,Good,0,0,0
Zone_39,8,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,13.19,0.3,15.43,62.19,1,Normal,Good,0,0,0
Zone_40,8,University_District,PERIODIC_SPIKE,7930,55,55.0,40.68,0.74,38.49,55.57,2,Normal,Good,0,0,0
Zone_41,8,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,14.58,0.347,17.54,59.87,2,Normal,Good,0,0,0
Zone_42,8,University_District,PERIODIC_SPIKE,7369,58,58.0,34.77,0.599,28.86,59.37,5,Normal,Good,0,0,0
Zone_43,8,Commercial_Downtown,STABLE,3988,78,78.0,10.14,0.13,5.96,65.53,3,Normal,Good,0,1,1
Zone_44,8,Suburban_LowDensity,STABLE,3720,70,57.96,9.76,0.168,7.05,54.1,1,Light Rain,Moderate,0,0,0
Zone_45,8,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,6.47,0.074,10.74,64.42,6,Normal,Good,0,0,0
Zone_46,8,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,35.38,0.694,34.91,57.62,5,Normal,Good,0,0,0
Zone_47,8,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,29.3,0.505,26.29,55.45,4,Normal,Good,0,0,0
Zone_48,8,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,14.75,0.205,7.88,61.54,0,Normal,Good,0,0,0
Zone_49,8,University_District,STABLE,11539,59,59.0,56.12,0.951,58.61,47.18,5,Normal,Good,0,0,0
